Date,Open,High,Low,Close,Adj Close,Volume,Return
2000/8/12,18.98,18.99,16.99,17.049999,17.049999,0,-0.080862538
2000/8/19,17.709999,17.83,16.49,16.530001,16.530001,0,-0.030498418
2000/8/26,17.110001,17.959999,16.280001,17.530001,17.530001,0,0.060496064
2000/9/2,19.18,20.92,18.459999,18.459999,18.459999,0,0.053051794
2000/9/9,19.030001,19.1,17.959999,18.52,18.52,0,0.003250325
2000/9/16,18.879999,22.66,18.780001,20.74,20.74,0,0.11987041
2000/9/23,20.85,22.1,19.4,20.57,20.57,0,-0.008196721
2000/9/30,20.98,23.35,20.41,22.709999,22.709999,0,0.104034954
2000/10/7,23.92,30.549999,23.629999,27.6,27.6,0,0.215323699
2000/10/14,27.33,30.799999,23.02,24.24,24.24,0,-0.12173913
2000/10/21,24.58,30.08,23.6,26.469999,26.469999,0,0.091996658
2000/10/28,26.23,26.48,23.370001,23.67,23.67,0,-0.105780095
2000/11/4,24.530001,28.809999,24.129999,28.530001,28.530001,0,0.205323236
2000/11/11,29.129999,30.57,24.469999,24.809999,24.809999,0,-0.13038913
2000/11/18,26.49,27.83,25.99,26,26,0,0.047964573
2000/11/25,26.120001,31.110001,26.120001,27.48,27.48,0,0.056923077
2000/12/2,28.549999,28.74,22.379999,22.41,22.41,0,-0.184497817
2000/12/9,23.799999,26.870001,22.809999,26.549999,26.549999,0,0.184738911
2000/12/16,26.790001,32.32,25.41,27.549999,27.549999,0,0.037664785
2000/12/23,28.469999,29.129999,26.32,26.85,26.85,0,-0.025408313
2000/12/30,27.93,30.4,25.99,28.67,28.67,0,0.067783985
2001/1/6,29.98,30.799999,24.5,24.559999,24.559999,0,-0.143355459
2001/1/13,25.59,25.68,23,23.24,23.24,0,-0.05374589
2001/1/20,24.27,24.309999,21.469999,22.57,22.57,0,-0.028829604
2001/1/27,22.799999,23.35,20.809999,21.950001,21.950001,0,-0.027470049
2001/2/3,22.75,23.01,20.92,22.030001,22.030001,0,0.003644647
2001/2/10,23.059999,23.129999,20.219999,22.120001,22.120001,0,0.004085338
2001/2/17,23.43,30.620001,23.16,27.209999,27.209999,0,0.230108398
2001/2/24,27.18,30.26,25.02,27.43,27.43,0,0.0080853
2001/3/3,28.32,28.43,24.120001,25.620001,25.620001,0,-0.06598611
2001/3/10,27.879999,30.84,27.549999,29.91,29.91,0,0.167447261
2001/3/17,30.610001,35.450001,29.299999,30.450001,30.450001,0,0.018054196
2001/3/24,30,30.24,27.030001,28.639999,28.639999,0,-0.059441771
2001/3/31,29.4,35.200001,29.16,31.690001,31.690001,0,0.106494487
2001/4/7,31.940001,32.549999,26.120001,26.120001,26.120001,0,-0.17576522
2001/4/14,26.85,27.18,23.01,25.379999,25.379999,0,-0.028330856
2001/4/21,27.35,28.68,24.02,24.02,24.02,0,-0.053585463
2001/4/28,24.209999,26.49,23.879999,23.91,23.91,0,-0.004579517
2001/5/5,25.1,25.459999,23.139999,23.540001,23.540001,0,-0.015474655
2001/5/12,24.23,24.5,21.17,21.23,21.23,0,-0.098130879
2001/5/19,21.9,22.15,20.459999,20.6,20.6,0,-0.029674988
2001/5/26,22.16,23.16,21.52,21.59,21.59,0,0.048058252
2001/6/2,21.639999,22.07,19.469999,19.92,19.92,0,-0.077350625
2001/6/9,20.620001,24.42,20.370001,22.809999,22.809999,0,0.145080271
2001/6/16,23.26,23.540001,19.34,20.02,20.02,0,-0.122314736
2001/6/23,20.360001,21.84,18.83,19.059999,19.059999,0,-0.047952098
2001/6/30,19.75,21.9,18.74,21.629999,21.629999,0,0.134837363
2001/7/7,22.709999,24.91,21.02,21.139999,21.139999,0,-0.022653723
2001/7/14,21.690001,23.84,21.58,22.34,22.34,0,0.056764478
2001/7/21,22.639999,25.610001,21.93,22,22,0,-0.015219338
2001/7/28,22.48,23.030001,19.690001,19.889999,19.889999,0,-0.095909136
2001/8/4,21.07,22.57,20.370001,20.549999,20.549999,0,0.033182505
2001/8/11,20.58,24.24,19.84,23.84,23.84,0,0.16009738
2001/8/18,24.83,24.85,19.700001,19.709999,19.709999,0,-0.173238297
2001/8/25,20.5,25.84,20.129999,24.92,24.92,0,0.26433289
2001/9/1,26.110001,31.299999,24.190001,30.99,30.99,0,0.243579454
2001/9/8,33.110001,33.34,31.84,31.84,31.84,0,0.027428203
2001/9/15,43.200001,49.349998,37.5,42.66,42.66,0,0.339824121
2001/9/22,41.32,41.490002,31.74,31.93,31.93,0,-0.251523676
2001/9/29,33.419998,34.389999,30.309999,33.389999,33.389999,0,0.045724992
2001/10/6,35.66,36.560001,30.83,35.27,35.27,0,0.056304314
2001/10/13,36.75,36.950001,32.439999,34.110001,34.110001,0,-0.032889113
2001/10/20,34.470001,34.66,28.110001,28.42,28.42,0,-0.166813276
2001/10/27,30.43,34.77,30.309999,30.709999,30.709999,0,0.080577023
2001/11/3,31.139999,31.209999,27.34,27.440001,27.440001,0,-0.106479912
2001/11/10,31.940001,31.940001,25.030001,25.07,25.07,0,-0.086370296
2001/11/17,25.43,25.43,23,23.25,23.25,0,-0.072596729
2001/11/24,24.219999,26.459999,22.959999,23.84,23.84,0,0.025376344
2001/12/1,25.92,26.379999,22.58,23.49,23.49,0,-0.014681208
2001/12/8,24.969999,25.93,24.219999,24.629999,24.629999,0,0.048531247
2001/12/15,25.02,25.059999,22.26,22.5,22.5,0,-0.086479865
2001/12/22,23.059999,23.110001,21.120001,21.4,21.4,0,-0.048888889
2001/12/29,22.5,24.200001,20.4,20.450001,20.450001,0,-0.044392477
2002/1/5,21.41,22.84,20.66,22.6,22.6,0,0.10513442
2002/1/12,23.940001,24.040001,22.129999,22.52,22.52,0,-0.003539823
2002/1/19,22.93,23.83,20.74,21.01,21.01,0,-0.06705151
2002/1/26,21.24,26.879999,20.690001,21.120001,21.120001,0,0.00523565
2002/2/2,22.77,27.32,22.690001,23.26,23.26,0,0.101325705
2002/2/9,24.040001,24.040001,20.549999,22.370001,22.370001,0,-0.03826307
2002/2/16,23.92,24.940001,21.9,22.860001,22.860001,0,0.021904335
2002/2/23,23.09,23.110001,19.879999,19.959999,19.959999,0,-0.126859225
2002/3/2,20.690001,21.120001,19.27,19.27,19.27,0,-0.03456909
2002/3/9,20.66,20.77,18.379999,18.42,18.42,0,-0.044110016
2002/3/16,18.790001,19.4,17.620001,17.77,17.77,0,-0.035287731
2002/3/23,18.18,18.719999,17.02,17.4,17.4,0,-0.020821609
2002/3/30,18.99,20.469999,18.610001,19.129999,19.129999,0,0.09942523
2002/4/6,20.35,20.459999,18.17,19.42,19.42,0,0.015159489
2002/4/13,20.129999,20.200001,17.73,18.299999,18.299999,0,-0.057672554
2002/4/20,19.41,22.139999,19.200001,22.139999,22.139999,0,0.209836077
2002/4/27,23.23,24.5,19.91,20.190001,20.190001,0,-0.088075794
2002/5/4,20.99,22.709999,20.209999,22.41,22.41,0,0.109955369
2002/5/11,22.25,22.25,17.700001,17.700001,17.700001,0,-0.210173985
2002/5/18,18.76,20.709999,18.190001,18.9,18.9,0,0.06779655
2002/5/25,20.209999,21.58,19.43,19.98,19.98,0,0.057142857
2002/6/1,20.98,26.15,20.620001,23.51,23.51,0,0.176676677
2002/6/8,24.18,28.780001,22.809999,25.959999,25.959999,0,0.104210932
2002/6/15,25.92,28.5,24.059999,27.23,27.23,0,0.048921458
2002/6/22,27.93,30.98,24.879999,25.4,25.4,0,-0.067205288
2002/6/29,25.709999,31.030001,25.629999,27.110001,27.110001,0,0.067322874
2002/7/6,28.540001,36.349998,27.790001,32.939999,32.939999,0,0.215049715
2002/7/13,35.07,38.380001,33.450001,38.169998,38.169998,0,0.158773502
2002/7/20,39.130001,48.459999,35.509998,35.509998,35.509998,0,-0.06968824
2002/7/27,33.889999,43.93,30.6,41.290001,41.290001,0,0.162771144
2002/8/3,41.950001,45.209999,34.689999,35.330002,35.330002,0,-0.14434485
2002/8/10,37.23,37.52,28.01,28.809999,28.809999,0,-0.184545786
2002/8/17,29.6,30.219999,27.610001,29.32,29.32,0,0.017702222
2002/8/24,30.73,35.419998,29.530001,32.639999,32.639999,0,0.113233254
2002/8/31,37.119999,40.41,35.990002,36.330002,36.330002,0,0.113051566
2002/9/7,39.099998,39.630001,33.720001,35.82,35.82,0,-0.014038039
2002/9/14,37.34,40.700001,35.790001,38.98,38.98,0,0.088218872
2002/9/21,40.779999,41.34,33.959999,36.970001,36.970001,0,-0.051564879
2002/9/28,41.07,41.860001,33.77,39.459999,39.459999,0,0.067351851
2002/10/5,41.650002,43.439999,35.200001,35.700001,35.700001,0,-0.095286318
2002/10/12,36.919998,37.18,33.34,33.529999,33.529999,0,-0.060784368
2002/10/19,35.34,35.610001,29.879999,30,30,0,-0.105278828
2002/10/26,30.780001,33.529999,28.620001,29.299999,29.299999,0,-0.023333367
2002/11/2,29.809999,32.599998,28.83,29.41,29.41,0,0.0037543
2002/11/9,30.629999,31.9,26.440001,26.65,26.65,0,-0.093845631
2002/11/16,27.09,28.15,23.049999,23.16,23.16,0,-0.130956848
2002/11/23,23.92,27.700001,23.620001,27.5,27.5,0,0.187392055
2002/11/30,28.35,30.639999,27.280001,28.879999,28.879999,0,0.050181782
2002/12/7,30.07,31.200001,27.23,28.18,28.18,0,-0.024238193
2002/12/14,28.25,30.84,25.9,26.709999,26.709999,0,-0.052164691
2002/12/21,27.610001,29.969999,25.870001,29.549999,29.549999,0,0.106327222
2002/12/28,30.690001,30.83,24.68,24.68,24.68,0,-0.164805386
2003/1/4,25.32,25.76,24.02,24.32,24.32,0,-0.01458671
2003/1/11,24.950001,26.01,24.379999,25.700001,25.700001,0,0.056743462
2003/1/18,26.75,32.41,26.73,31.51,31.51,0,0.226069991
2003/1/25,33.310001,35.330002,30.610001,31.17,31.17,0,-0.010790225
2003/2/1,32.450001,34.310001,30.870001,34.009998,34.009998,0,0.091113186
2003/2/8,35.209999,35.66,32.419998,32.619999,32.619999,0,-0.040870305
2003/2/15,32.119999,32.119999,30.16,30.25,30.25,0,-0.072654785
2003/2/22,31.459999,33.060001,29.059999,29.629999,29.629999,0,-0.020495901
2003/3/1,29.780001,32.810001,29.709999,31.08,31.08,0,0.048936924
2003/3/8,33.369999,34.400002,30.450001,30.98,30.98,0,-0.003217503
2003/3/15,31.85,32.619999,28.440001,28.67,28.67,0,-0.074564235
2003/3/22,30.530001,31,27.58,27.75,27.75,0,-0.032089292
2003/3/29,29.950001,30.209999,27.450001,29.129999,29.129999,0,0.049729694
2003/4/5,28.860001,28.860001,24.309999,24.440001,24.440001,0,-0.16100234
2003/4/12,24.83,25,21.33,21.5,21.5,0,-0.120294635
2003/4/19,21.809999,22.35,20.26,20.799999,20.799999,0,-0.032558186
2003/4/26,20.889999,22.33,20.459999,20.629999,20.629999,0,-0.008173077
2003/5/3,21.32,21.709999,19.66,19.690001,19.690001,0,-0.045564617
2003/5/10,19.959999,20.290001,18.24,18.4,18.4,0,-0.065515538
2003/5/17,19.49,21.719999,19.139999,19.17,19.17,0,0.041847826
2003/5/24,20.68,20.75,19.440001,19.469999,19.469999,0,0.0156494
2003/5/31,20.35,21.440001,20.059999,21.25,21.25,0,0.091422758
2003/6/7,22.200001,22.809999,20.1,20.66,20.66,0,-0.027764706
2003/6/14,21.280001,21.280001,18.889999,19.139999,19.139999,0,-0.073572168
2003/6/21,20.16,21.25,18.870001,19.16,19.16,0,0.001044984
2003/6/28,19.309999,20.799999,18.84,19.389999,19.389999,0,0.012004123
2003/7/5,19.99,20.32,18.26,18.469999,18.469999,0,-0.04744714
2003/7/12,18.879999,20.450001,18.700001,19.110001,19.110001,0,0.034650895
2003/7/19,20.059999,20.360001,17.65,17.75,17.75,0,-0.071166977
2003/7/26,18.690001,20.77,18.25,20.75,20.75,0,0.169014085
2003/8/2,22.16,23.889999,19.48,19.59,19.59,0,-0.055903614
2003/8/9,20.040001,20.309999,17.75,18.27,18.27,0,-0.067381317
2003/8/16,18.719999,18.85,17.639999,18.549999,18.549999,0,0.015325616
2003/8/23,19.450001,20.299999,18.450001,18.629999,18.629999,0,0.004312669
2003/8/30,19.309999,19.83,18.15,18.17,18.17,0,-0.024691306
2003/9/6,18.299999,20.66,18.25,18.68,18.68,0,0.028068244
2003/9/13,19.15,19.35,17.52,17.540001,17.540001,0,-0.061027784
2003/9/20,19.08,22.73,19.030001,22.23,22.23,0,0.267388753
2003/9/27,22.85,23.26,18.950001,19.5,19.5,0,-0.122807018
2003/10/4,20.690001,20.690001,18.26,18.450001,18.450001,0,-0.053846103
2003/10/11,17.620001,18.049999,16.860001,17.620001,17.620001,0,-0.044986447
2003/10/18,17.84,18.68,16.190001,17.709999,17.709999,0,0.005107718
2003/10/25,17.969999,18.18,15.79,16.1,16.1,0,-0.09090904
2003/11/1,16.33,17.370001,16.219999,16.93,16.93,0,0.051552795
2003/11/8,17.790001,18.530001,16.17,16.940001,16.940001,0,0.000590727
2003/11/15,18.139999,19.610001,17.780001,18.98,18.98,0,0.120424963
2003/11/22,18.91,18.98,16.02,16.32,16.32,0,-0.140147524
2003/11/29,16.74,17.32,15.77,17.09,17.09,0,0.047181373
2003/12/6,17.549999,18.27,16.09,16.41,16.41,0,-0.03978935
2003/12/13,15.8,17.450001,14.66,16.42,16.42,0,0.000609385
2003/12/20,17.059999,17.49,16.24,17.450001,17.450001,0,0.062728441
2003/12/27,17.809999,18.860001,17.07,18.219999,18.219999,0,0.044125957
2004/1/3,18.450001,18.49,15.32,16.75,16.75,0,-0.08068052
2004/1/10,17.32,18.33,14.9,15,15,0,-0.104477612
2004/1/17,15.77,16.129999,14.01,14.84,14.84,0,-0.010666667
2004/1/24,15.78,17.66,14.52,16.629999,16.629999,0,0.120619879
2004/1/31,17.450001,18.059999,15.94,16,16,0,-0.037883286
2004/2/7,16.540001,16.82,14.86,15.58,15.58,0,-0.02625
2004/2/14,15.63,16.549999,15.2,16.040001,16.040001,0,0.029525096
2004/2/21,16.5,16.780001,13.8,14.55,14.55,0,-0.092892825
2004/2/28,14.91,15.27,13.83,14.48,14.48,0,-0.004810997
2004/3/6,14.83,20.690001,14.54,18.299999,18.299999,0,0.263812086
2004/3/13,18.98,21.389999,17.889999,19.15,19.15,0,0.046448145
2004/3/20,20.610001,22.67,16.67,17.33,17.33,0,-0.095039164
2004/3/27,17.110001,17.25,15.21,15.64,15.64,0,-0.097518754
2004/4/3,16.17,16.82,14.81,16.26,16.26,0,0.039641944
2004/4/10,15.71,17.98,14.77,14.94,14.94,0,-0.081180812
2004/4/17,15.73,16.940001,13.86,14.01,14.01,0,-0.062248996
2004/4/24,14.75,17.27,14.37,17.190001,17.190001,0,0.226980799
2004/5/1,17.690001,18.17,15.64,18.129999,18.129999,0,0.054682836
2004/5/8,19.440001,20.41,17.940001,18.469999,18.469999,0,0.018753448
2004/5/15,19.700001,20.450001,17.58,18.49,18.49,0,0.001082891
2004/5/22,18.790001,18.82,15.19,15.5,15.5,0,-0.161709032
2004/5/29,16.6,17.040001,15.82,16.780001,16.780001,0,0.08258071
2004/6/5,16.6,16.700001,14.56,15.04,15.04,0,-0.103694928
2004/6/12,15.54,16.360001,14.48,14.99,14.99,0,-0.003324468
2004/6/19,15.61,15.64,13.75,15.19,15.19,0,0.013342228
2004/6/26,15.28,16.280001,14.25,15.08,15.08,0,-0.007241606
2004/7/3,16.25,16.75,15.5,15.78,15.78,0,0.046419098
2004/7/10,15.25,16.59,13.34,14.34,14.34,0,-0.091254753
2004/7/17,15.17,17.1,13.91,16.5,16.5,0,0.150627615
2004/7/24,17.219999,17.93,15.27,15.32,15.32,0,-0.071515152
2004/7/31,16.42,19.68,15.22,19.34,19.34,0,0.262402089
2004/8/7,19.969999,19.969999,17.25,17.98,17.98,0,-0.070320579
2004/8/14,19.280001,19.280001,15.78,16,16,0,-0.110122358
2004/8/21,16.68,16.709999,14.67,14.71,14.71,0,-0.080625
2004/8/28,15.35,15.85,13.79,13.91,13.91,0,-0.054384772
2004/9/4,14.52,14.64,13.69,13.76,13.76,0,-0.010783609
2004/9/11,13.64,14.67,13.16,14.03,14.03,0,0.019622093
2004/9/18,13.98,15.98,13.38,14.28,14.28,0,0.017818959
2004/9/25,14.86,15.09,12.6,12.75,12.75,0,-0.107142857
2004/10/2,13.05,15.52,12.99,15.05,15.05,0,0.180392157
2004/10/9,14.69,16.559999,13.92,15.04,15.04,0,-0.000664452
2004/10/16,16.16,16.32,14.28,15.28,15.28,0,0.015957447
2004/10/23,16.07,16.870001,14.96,16.27,16.27,0,0.064790576
2004/10/30,16.43,16.76,12.95,13.84,13.84,0,-0.14935464
2004/11/6,14.11,14.48,12.64,13.33,13.33,0,-0.036849711
2004/11/13,14.05,14.06,12.77,13.5,13.5,0,0.012753188
2004/11/20,13.71,13.71,12.56,12.78,12.78,0,-0.053333333
2004/11/27,12.99,13.69,12.4,12.96,12.96,0,0.014084507
2004/12/4,12.95,13.74,12.68,12.76,12.76,0,-0.015432099
2004/12/11,12.37,12.97,11.87,11.95,11.95,0,-0.063479624
2004/12/18,12.26,12.34,11.14,11.23,11.23,0,-0.060251046
2004/12/25,11.53,13.29,11.53,13.29,13.29,0,0.183437222
2005/1/1,13.39,14.45,12.94,13.49,13.49,0,0.015048909
2005/1/8,13.92,13.94,12.29,12.43,12.43,0,-0.078576723
2005/1/15,13.13,14.46,12.3,14.36,14.36,0,0.155269509
2005/1/22,14.38,14.75,12.83,13.24,13.24,0,-0.077994429
2005/1/29,13.63,13.63,10.9,11.21,11.21,0,-0.153323263
2005/2/5,11.53,12.02,11.25,11.43,11.43,0,0.019625335
2005/2/12,11.28,12.12,11.03,11.18,11.18,0,-0.021872266
2005/2/19,12.18,13.2,10.92,11.49,11.49,0,0.027728086
2005/2/26,11.89,13.07,11.66,11.94,11.94,0,0.039164491
2005/3/5,12.36,12.98,11.95,12.8,12.8,0,0.072026801
2005/3/12,12.82,13.81,12.33,13.14,13.14,0,0.0265625
2005/3/19,13.62,14.89,12.97,13.42,13.42,0,0.02130898
2005/3/26,14.01,14.68,12.92,14.09,14.09,0,0.049925484
2005/4/2,14.53,14.76,11.52,12.62,12.62,0,-0.104329312
2005/4/9,12.09,18.049999,11.2,17.74,17.74,0,0.40570523
2005/4/16,18.33,18.59,14.2,15.38,15.38,0,-0.133032694
2005/4/23,15.29,16.92,14.19,15.31,15.31,0,-0.004551365
2005/4/30,15.45,16.01,13.11,14.05,14.05,0,-0.082299151
2005/5/7,14.11,17.700001,13.53,16.32,16.32,0,0.161565836
2005/5/14,16.870001,16.870001,13.07,13.14,13.14,0,-0.194852941
2005/5/21,13.38,13.45,11.65,12.15,12.15,0,-0.075342466
2005/5/28,12.69,13.45,11.52,12.15,12.15,0,0
2005/6/4,12.68,13.07,11.47,11.96,11.96,0,-0.01563786
2005/6/11,12.12,12.12,10.78,11.48,11.48,0,-0.040133779
2005/6/18,12.51,12.53,10.81,12.18,12.18,0,0.06097561
2005/6/25,12.73,12.78,11.38,11.4,11.4,0,-0.064039409
2005/7/2,12.41,13.92,11.09,11.45,11.45,0,0.004385965
2005/7/9,10.96,11.44,10.13,10.33,10.33,0,-0.097816594
2005/7/16,11.09,11.21,9.88,10.52,10.52,0,0.01839303
2005/7/23,11.12,11.73,10.24,11.57,11.57,0,0.099809886
2005/7/30,11.75,12.92,11.36,12.48,12.48,0,0.078651685
2005/8/6,12.56,13.29,11.51,12.74,12.74,0,0.020833333
2005/8/13,12.87,13.89,12.08,13.42,13.42,0,0.053375196
2005/8/20,13.67,14.2,13,13.72,13.72,0,0.022354694
2005/8/27,14.34,14.41,12.31,13.57,13.57,0,-0.010932945
2005/9/3,14.17,14.18,11.96,11.98,11.98,0,-0.117170228
2005/9/10,11.66,13.26,11.07,11.22,11.22,0,-0.063439065
2005/9/17,12.17,14.39,11.83,12.96,12.96,0,0.155080214
2005/9/24,13.27,13.47,11.92,11.92,11.92,0,-0.080246914
2005/10/1,12.37,15.63,11.98,14.59,14.59,0,0.223993289
2005/10/8,14.93,17.190001,14.83,14.87,14.87,0,0.019191227
2005/10/15,15.3,16.27,13.47,16.129999,16.129999,0,0.084734297
2005/10/22,16.18,16.440001,13.72,14.25,14.25,0,-0.116552952
2005/10/29,14.04,15.66,12.5,13.17,13.17,0,-0.075789474
2005/11/5,13.11,13.65,11.63,11.63,11.63,0,-0.116932422
2005/11/12,11.99,12.69,10.96,11.12,11.12,0,-0.043852107
2005/11/19,11.18,11.38,10.5,10.88,10.88,0,-0.021582734
2005/11/26,11.34,12.23,10.94,11.01,11.01,0,0.011948529
2005/12/3,11.45,12.44,10.96,11.69,11.69,0,0.061762035
2005/12/10,10.86,11.81,10.15,10.68,10.68,0,-0.086398631
2005/12/17,11.11,11.45,10.24,10.27,10.27,0,-0.038389513
2005/12/24,10.97,12.07,10.83,12.07,12.07,0,0.17526777
2005/12/31,12.25,12.51,10.81,11,11,0,-0.088649544
2006/1/7,11.35,11.61,10.83,11.23,11.23,0,0.020909091
2006/1/14,12.13,14.56,11.65,14.56,14.56,0,0.296527159
2006/1/21,14.44,14.48,11.72,11.97,11.97,0,-0.177884615
2006/1/28,12.22,13.7,12.07,12.96,12.96,0,0.082706767
2006/2/4,13.43,13.73,12.27,12.87,12.87,0,-0.006944444
2006/2/11,13.34,13.7,11.13,12.01,12.01,0,-0.066822067
2006/2/18,12.36,12.64,11.42,11.46,11.46,0,-0.045795171
2006/2/25,11.79,12.36,11.36,11.96,11.96,0,0.043630017
2006/3/4,12.22,13.34,11.79,11.85,11.85,0,-0.009197324
2006/3/11,11.72,12.2,10.53,12.12,12.12,0,0.02278481
2006/3/18,12.11,12.21,10.79,11.19,11.19,0,-0.076732673
2006/3/25,11.46,11.9,10.7,11.39,11.39,0,0.017873101
2006/4/1,11.47,12.31,11.03,12.26,12.26,0,0.076382792
2006/4/8,12.44,13.09,12.04,12.38,12.38,0,0.009787928
2006/4/15,12.8,13.02,11.02,11.59,11.59,0,-0.063812601
2006/4/22,12.26,12.52,11.34,11.59,11.59,0,0
2006/4/29,11.83,12.59,11.18,11.62,11.62,0,0.002588438
2006/5/6,11.98,14.26,11.78,14.19,14.19,0,0.221170396
2006/5/13,15.12,18.01,12.98,17.18,17.18,0,0.210711769
2006/5/20,18.549999,19.870001,14.26,14.26,14.26,0,-0.169965076
2006/5/27,15.39,18.719999,13.92,14.32,14.32,0,0.004207574
2006/6/3,14.97,20.75,14.97,18.120001,18.120001,0,0.265363198
2006/6/10,18.129999,23.809999,15.65,17.25,17.25,0,-0.048013298
2006/6/17,16.059999,18.1,14.88,15.89,15.89,0,-0.07884058
2006/6/24,16.549999,17,12.74,13.08,13.08,0,-0.17684078
2006/7/1,13.29,14.77,12.77,13.97,13.97,0,0.068042813
2006/7/8,14.17,18.790001,13.1,18.049999,18.049999,0,0.292054331
2006/7/15,18.73,19.58,14.47,17.4,17.4,0,-0.036011027
2006/7/22,17.08,17.08,14.06,14.33,14.33,0,-0.176436782
2006/7/29,15.01,16.15,13.65,14.34,14.34,0,0.000697837
2006/8/5,14.98,15.73,14.07,14.3,14.3,0,-0.0027894
2006/8/12,14.15,14.43,11.57,11.64,11.64,0,-0.186013986
2006/8/19,12.4,12.73,11.93,12.31,12.31,0,0.057560137
2006/8/26,12.92,12.92,11.91,11.96,11.96,0,-0.028432169
2006/9/2,12.8,14.49,12.43,13.16,13.16,0,0.100334448
2006/9/9,13.95,13.95,10.74,11.76,11.76,0,-0.106382979
2006/9/16,12.28,13.28,11.28,12.59,12.59,0,0.070578231
2006/9/23,12.97,13.41,11.42,11.98,11.98,0,-0.048451152
2006/9/30,12.45,12.91,11.55,11.56,11.56,0,-0.035058431
2006/10/7,12.07,12.09,10.75,10.75,10.75,0,-0.070069204
2006/10/14,11.07,12.03,10.44,10.63,10.63,0,-0.011162791
2006/10/21,11.15,11.27,10.47,10.8,10.8,0,0.015992474
2006/10/28,11.36,11.76,10.34,11.16,11.16,0,0.033333333
2006/11/4,11.39,11.49,10.57,10.79,10.79,0,-0.033154122
2006/11/11,11.19,11.31,10.04,10.05,10.05,0,-0.06858202
2006/11/18,10.42,10.86,9.81,10.73,10.73,0,0.067661692
2006/11/25,11.26,12.55,10.58,11.66,11.66,0,0.08667288
2006/12/2,12.01,12.68,10.85,12.07,12.07,0,0.03516295
2006/12/9,11.88,11.93,9.39,10.05,10.05,0,-0.167357084
2006/12/16,10.64,11.46,10.03,11.36,11.36,0,0.130348259
2006/12/23,12.03,12.03,10.59,11.56,11.56,0,0.017605634
2006/12/30,12.16,12.75,11.28,12.14,12.14,0,0.05017301
2007/1/6,12.48,12.83,10.14,10.15,10.15,0,-0.163920923
2007/1/13,10.64,11.04,10.24,10.4,10.4,0,0.024630542
2007/1/20,10.77,11.6,9.87,11.13,11.13,0,0.070192308
2007/1/27,11.5,11.6,9.96,10.08,10.08,0,-0.094339623
2007/2/3,10.53,11.56,10.24,11.1,11.1,0,0.101190476
2007/2/10,11.33,11.88,9.7,10.02,10.02,0,-0.097297297
2007/2/17,10.62,10.72,10.01,10.58,10.58,0,0.055888224
2007/2/24,10.59,19.4,10.52,18.610001,18.610001,0,0.758979301
2007/3/3,20.4,20.41,13.48,14.09,14.09,0,-0.242880213
2007/3/10,14.96,21.25,13.76,16.790001,16.790001,0,0.191625337
2007/3/17,15.82,15.82,11.21,12.95,12.95,0,-0.22870761
